added_by.id,track.name,track.external_urls.spotify,track.popularity
1225924949,Territory,https://open.spotify.com/track/5rUo1QwNwPrnVloZlQr1H2,40
1225924949,Stargazing,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,73
1225924949,It Ain't Me,https://open.spotify.com/track/6mDTcLsheIzu5tvaF25kl4,10
1225924949,Week Without You,https://open.spotify.com/track/56lF5BpJB1jZLcv2JcNuSC,4
1225924949,Younger Now,https://open.spotify.com/track/0B48113ZG9UfkWWt7qD9xX,14
1225924949,September Song,https://open.spotify.com/track/0DNk7lEqDGCN6nDD0H8emF,14
1225924949,Meant to Be (feat. Florida Georgia Line),https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,81
1225924949,Ain't Gonna Die Tonight (feat. Eric Nally),https://open.spotify.com/track/1FgmP7AOTcn7MGYmImj0kn,59
1225924949,Intentions (feat. Dan Caplen),https://open.spotify.com/track/51Bpjq1BdQlS3V852vJCw7,54
1225924949,Good Old Days (feat. Kesha),https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X,71
1225924949,Malibu,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ,77
1225924949,Kids in Love,https://open.spotify.com/track/2UxfcZJCphbEkfbZ6nLiDx,5
1225924949,Kiss Me,https://open.spotify.com/track/7EVqRaBDwVWXQiJcMGgU0C,46
1225924949,Carry Me (feat. Julia Michaels),https://open.spotify.com/track/3FZEv9JddkjHNFiMVxJYpS,63
1225924949,Whiskey (feat. A$AP Rocky),https://open.spotify.com/track/0Xu97qtOMztQIUimubfAvP,0
1225924949,Gorgeous,https://open.spotify.com/track/0CLnkxpa3M4eA3HeGaERat,4
1225924949,Take Me,https://open.spotify.com/track/1p6bEgeBsRdsxl8HoRWYEB,44
1225924949,Unpredictable,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm,58
1225924949,Younger Now,https://open.spotify.com/track/2fGxYYMQbVqgIdaqfz2OwA,61
1225924949,Week Without You,https://open.spotify.com/track/07G5C1wAil4Mp1qjbd3eTR,52
1225924949,Por Favor,https://open.spotify.com/track/0Pki3Th0SL5rJ5e6ShUbJJ,7
1225924949,Never Give Up On Me,https://open.spotify.com/track/7LuyQo3nlMV2cETpsDLWsQ,46
1225924949,Pumped Up - Ryan Riback Remix,https://open.spotify.com/track/3XZNwaPCGK4I4c6fpqQmHF,29
1225924949,Adore You,https://open.spotify.com/track/5AnCLGg35ziFOloEnXK4uu,69
1225924949,Hostage,https://open.spotify.com/track/3cgPG0D0NcWcqFngPwYX2h,42
1225924949,Turn It Up,https://open.spotify.com/track/4SvRpvc7brPI43uZlO4miY,36
1225924949,Wildflowers - Recorded at Spotify Studios NYC,https://open.spotify.com/track/4L0rxWhjyX0VhNbK4U9oK6,52
1225924949,Don't Be A Fool - MTV Unplugged,https://open.spotify.com/track/5532g399TI8rHJUk84XWRD,5
1225924949,Help Me Out (with Julia Michaels),https://open.spotify.com/track/2uSLx5uwRIhiA3sJJraNqX,2
1225924949,"Let Me Go (with Alesso, Florida Georgia Line & watt)",https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,23
1225924949,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",https://open.spotify.com/track/1Cicn7ce1xoVlq8gthE2eX,22
1225924949,Call It What You Want,https://open.spotify.com/track/0tDfp0vFR95Gg6Mrhza3lX,2
1225924949,Learn To Let Go - Michael Brun Remix,https://open.spotify.com/track/40IQjeKDkBcO221OxHYUZO,36
1225924949,One Last Song,https://open.spotify.com/track/39Q20GZHKK0IK8oKkhfxiJ,59
1225924949,Across The Room (feat. Leon Bridges),https://open.spotify.com/track/4YaNLEPw3MrIgkGOkBrAh2,64
1225924949,FWB,https://open.spotify.com/track/2OYPmFpM4DrqzdZO9M8XFd,29
1225924949,Lucky,https://open.spotify.com/track/3mMV5x4vWnN8JXGIPE2h2K,19
1225924949,Ice Cream & Cigarettes,https://open.spotify.com/track/4MF13EQrQftevIUwXcLQHS,47
1225924949,More More More,https://open.spotify.com/track/5YUeVMFJVE9JUlWMbDn8tt,3
1225924949,High Without Your Love,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,4
1225924949,One Foot,https://open.spotify.com/track/0iQ77tSa7ncj7zBPtVx6cU,57
1225924949,Let You Down,https://open.spotify.com/track/2amzBJRBPOGszBem4FedfE,7
1225924949,Wolves,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,80
1225924949,New Rules,https://open.spotify.com/track/6tF92PMv01Ug9Dh8Rmy6nH,56
1225924949,"Let Me Go (with Alesso, Florida Georgia Line & watt)",https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p,81
1225924949,Shine a Little Love,https://open.spotify.com/track/5X6HkkTe8mUwkHo3Lccr6E,47
1225924949,Palace,https://open.spotify.com/track/5UFvcTCbp9P057YbRNsJ3U,58
1225924949,No More Sad Songs,https://open.spotify.com/track/5ZnJsoJGkQ5K15W7Rcr5JO,9
1225924949,Burning,https://open.spotify.com/track/2mb6YdoavL6db22p7XKJQZ,62
1225924949,Slow Hands,https://open.spotify.com/track/2cOUlop2ZakjOKe4WinesN,75
1225924949,Tardes Negras,https://open.spotify.com/track/0IgtEvYFtZEapMoCcgizGQ,51
1225924949,No Me Lo Puedo Explicar,https://open.spotify.com/track/5Z1dspeCNmbiKEhSX7CNK0,44
1225924949,No es lo mismo,https://open.spotify.com/track/6yV2W1h4PZla1PE5s1zjVM,51
1225924949,Mi Gente (feat. Beyoncé),https://open.spotify.com/track/0GzmMQizDeA2NVMUaZksv0,61
1225924949,Real Love Baby,https://open.spotify.com/track/6YDf6QV7QfCEo8O2dbWalK,62
1225924949,Close to Me - Remastered,https://open.spotify.com/track/7ABE6G4uQxbNtYgVrpBBPA,57
1225924949,Vincent,https://open.spotify.com/track/0VNzEY1G4GLqcNx5qaaTl6,64
1225924949,I Like Me Better,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,82
1225924949,Can't Rock My Dream Face,https://open.spotify.com/track/0gqp35lTH7mS2B6JDjYAdo,46
1225924949,Symphony (feat. Zara Larsson),https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,76
1225924949,On My Way,https://open.spotify.com/track/1pWscEL17ssjbKXIS5nlQv,60
1225924949,End Game,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,68
1225924949,Delicate,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,75
1225924949,King Of My Heart,https://open.spotify.com/track/7HuBDWi18s4aJM8UFnNheH,62
1225924949,New Year’s Day,https://open.spotify.com/track/7F5oktn5YOsR9eR5YsFtqb,59
1225924949,It Ain’t Me (with Selena Gomez),https://open.spotify.com/track/12GEpg2XOPyqk03JZEZnJs,67
1225924949,Never Let You Go (feat. John Newman),https://open.spotify.com/track/3nTIvcfFkFEUL4cdMaEt5H,9
1225924949,You're the Best Thing About Me,https://open.spotify.com/track/7r7Fg0xo6oDt8jzYFmPIU3,7
1225924949,This Is Why We Can’t Have Nice Things,https://open.spotify.com/track/07NxDD1iKCHbAldceD7QLP,61
1225924949,When You're Watching Me - Original Mix,https://open.spotify.com/track/6bKlpIYZCsbUOzHfEjcYNz,34
,Fiction (feat. Tom Odell),https://open.spotify.com/track/3vRvuatWmKcHhxbv6choLR,55
,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,76
,HandClap,https://open.spotify.com/track/0y3fi7fknIXOxnkbUgzT3n,54
,September/The Joker,https://open.spotify.com/track/1yW6zNGmBCP95LLy2w1p1O,37
,Ophelia,https://open.spotify.com/track/3qhobDAfBcVoOWZP8Ck8R2,58
,Stay,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK,66
,High And Low,https://open.spotify.com/track/4idXqwDDENjWPbkrEy1w47,5
,Loud Places,https://open.spotify.com/track/2JQm8NNpFkwvhuKH3yhuC9,51
,Perfect Strangers,https://open.spotify.com/track/1Te8WIfLudxjHTr66BL0JK,64
,Baby Love,https://open.spotify.com/track/14elaMl8oDpAk6RfvZ93Z8,0
,Keeping Your Head Up - Jonas Blue Remix; Radio Edit,https://open.spotify.com/track/26uWcFPeunNydCH7rl7nyA,39
,Flashed Junk Mind,https://open.spotify.com/track/5mpLcXEsk3jjzLFGuNKk5I,61
,This Girl (Kungs Vs. Cookin' On 3 Burners),https://open.spotify.com/track/3YlrH4ydAKkxuej6F4Nnkl,8
,La Bicicleta,https://open.spotify.com/track/43it4kot08akLzFIEMhXNN,14
,Hanging On To Nothing,https://open.spotify.com/track/0NKjwK2HaKZtA9WHobbHNH,30
,Not Letting Go (feat. Jess Glynne),https://open.spotify.com/track/01wuIn1TP5FCvYyqBTdsGC,54
,Seventeen,https://open.spotify.com/track/1fWwxmWor6QbvBeLSV428F,15
,Welcome To New York,https://open.spotify.com/track/11W48AnQ2tSBp7d8x55JW4,33
,Zero,https://open.spotify.com/track/5mfA2CBzQeGiTk9wFItCsS,44
,Fast Car,https://open.spotify.com/track/2mCF8L0brIs88eH6Kf2h9p,68
,Niño - Live,https://open.spotify.com/track/7DOaNhvKEQrrA8x9npKJ2J,13
,Middle,https://open.spotify.com/track/2bKhIGdMdcqCqQ2ZhSv5nE,9
,Lost In The Dream,https://open.spotify.com/track/3DugxTcndDHQ8dQAienHha,44
,I Follow Rivers - The Magician Remix,https://open.spotify.com/track/4Jv7lweGIUOFQ7Oq2AtAh9,70
,Yo No Sé Mañana,https://open.spotify.com/track/7nDIflSHQXzaa8zupxwv3U,68
,Don't Be so Hard on Yourself,https://open.spotify.com/track/6jF1nHIMESqft9p33tQYPn,53
,"Te lo agradezco, pero no - con Shakira desde Santiago de Compostela",https://open.spotify.com/track/4eA7uQ4ZVKPJQagMrXXZOr,35
,Tired of Talking,https://open.spotify.com/track/63MRutmAXJwkxhMhPHoioS,55
,Alone in Kyoto,https://open.spotify.com/track/40UlFC0dIxv7lAEJaPZLnm,53
,Dreams - 2004 Remaster,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,77
,Red Eyes,https://open.spotify.com/track/71jGGLe5VtEHjIk5dU2W3S,60
,"Obliviate (From ""Harry Potter and the Deathly Hallows Part 1"")",https://open.spotify.com/track/4bdN7iNrVhUP66L6Xo86gv,16
,I'll Be Your Woman,https://open.spotify.com/track/1a9oQUdfJwvY8QWQuaTymW,43
,Te Besé (with María José),https://open.spotify.com/track/1SYSpwcZbzSBohgPPiVrbM,53
,¿Con Quién Se Queda El Perro?,https://open.spotify.com/track/0Tpk3BG0qQ0JwMcbA9hEHV,36
,A Wonderful Day Like Today,https://open.spotify.com/track/4Ej902sIygFyatOxxTQqtY,5
,Catch & Release - Deepend Remix,https://open.spotify.com/track/4X99feVnw46VIk2VNqWWL3,55
,Arm's Length,https://open.spotify.com/track/7jdBp6gDHrCK0YVKuqrU8d,42
,Show Me the Way - Audiotree Live Version,https://open.spotify.com/track/6NxU8sSczRfXNARf97v3KP,12
,Elliot,https://open.spotify.com/track/4KVeysNKprUrCMPZsF77IZ,0
,Younger,https://open.spotify.com/track/1Ujt4hi9SHiMAxyCjJd1Kk,47
,Kids,https://open.spotify.com/track/4KH2V5CGcMeWFI7AciTmbZ,3
,Everywhere,https://open.spotify.com/track/6i8ecOsx4J2Px1maiqzqoG,25
,Un Beso,https://open.spotify.com/track/6n4Ttmrax7ccVmyJG7Fb8T,46
,Midnight on the Earth,https://open.spotify.com/track/4XKLRlYnnz9OoD2jiduPZK,36
,Something About You - ODESZA Remix,https://open.spotify.com/track/6vjWim6xU6tPjA42GxSp1U,61
,Under The Pressure,https://open.spotify.com/track/45D0ixQWzXQOoU1S9aSnKk,56
,Stuck In The Middle With You,https://open.spotify.com/track/1b7LMtXCXGc2EwOIplI35z,70
,No soy una de esas (feat. Alejandro Sanz),https://open.spotify.com/track/3QjkcFDVHOB4Z43esP5A8N,61
,Bad Decisions - Yuksek Remix,https://open.spotify.com/track/5Vg1QNFJBtXhbBcuLaegpY,0
,California Dreamin',https://open.spotify.com/track/4ED8SPspQw4CnYwA0DP5yB,35
,Sound & Color,https://open.spotify.com/track/65wx71brAmEQz66GXXF8gI,9
,Don't Stop - 2004 Remaster,https://open.spotify.com/track/3CPeWqqaHR0hmyfsWhMJQs,63
,Waiting For Love,https://open.spotify.com/track/2P4OICZRVAQcYAV2JReRfj,76
,PILLOWTALK,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,75
,Mi Verdad (feat. Shakira),https://open.spotify.com/track/3YmA3gZqlXl0MkwhkVKxRy,63
,Closer,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,82
,All I Ever Wonder,https://open.spotify.com/track/6kUfA51KpIMGdKYrzWLkbn,45
,Cheap Thrills,https://open.spotify.com/track/5JpOV1GfgLcKc2lzR6lywq,46
,Rinse & Repeat - Radio Edit,https://open.spotify.com/track/2bGMmzUgmispbNsQIoG03Z,3
,Sleep On The Floor,https://open.spotify.com/track/4uXDWsoGZXd39QP47NkGm5,51
,All My Friends (feat. Tinashe & Chance the Rapper),https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K,72
,Seabird,https://open.spotify.com/track/4J7HVQtpcvcWm1pV1nB7nF,0
,Nemo Egg (Main Title),https://open.spotify.com/track/7jSQaXLzpLHjSQTev2krvT,61
,Show Me the Way,https://open.spotify.com/track/6pdfowb0tvjycGYeYrVGvS,0
,Hand Covers Bruise,https://open.spotify.com/track/1v0uVPU6BWcbog5BiWLWVa,44
,You Can't Always Get What You Want (Soulwax Remix) - Remix,https://open.spotify.com/track/5ReoH33d7utvE2XXHMcr9f,23
,Heart Of Gold,https://open.spotify.com/track/7ee4IGznPZHqQBIAltp112,42
,Drivers,https://open.spotify.com/track/0KJAen5CpEWnk0721d5Q4P,38
,Fast Lane,https://open.spotify.com/track/1rnhEFrn86ZZlQoMNuZeMd,44
,1.0_2-oneincontrol.aiff,https://open.spotify.com/track/7a70wyEZ5XhS8MzTU9kIvn,33
,Mama Said,https://open.spotify.com/track/30fjv5MfUazx8GFM4IUMee,0
,La Gozadera,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,71
,Out of My League,https://open.spotify.com/track/2Z5wXgysowvzl0nKGNGU0t,61
,DUELE EL CORAZON,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,70
,Go Your Own Way - 2004 Remaster,https://open.spotify.com/track/4xh7W7tlNMIczFhupCPniY,71
,Tan Cerquita,https://open.spotify.com/track/24sgkNTWWqE5buTr6mg3nZ,46
,1.0_1-hellofriend.wav,https://open.spotify.com/track/2fFlmlePz9hrVMv4LvdQxN,28
,Locos,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q,68
,Lose It,https://open.spotify.com/track/2QgNcjwEn0vGmTommfszQd,62
,Hey Brother,https://open.spotify.com/track/4RXpgGM7A4Hg7cFBoH5KyF,75
,Inevitable,https://open.spotify.com/track/78dbqYDvx6FOefROApu9w0,64
,True Love,https://open.spotify.com/track/5LIm7xwOmDdAq2GfkbSYmn,28
,I Got U,https://open.spotify.com/track/69gQgkobVW8bWjoCjBYQUd,57
,Brillas,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI,71
,Hot,https://open.spotify.com/track/4NtdkNudAf9vuF9zzpeJiL,30
,"Ciega, Sordomuda",https://open.spotify.com/track/7jxHeJLVpnP7S08JFF4GBi,64
,Water Under the Bridge,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,65
,'S Wonderful,https://open.spotify.com/track/3lSpczrXGWy6Bzc28KGHhE,52
,Backbeat,https://open.spotify.com/track/3x3Hg4vpObiinlS8aOqMqE,0
,Girls Like (feat. Zara Larsson),https://open.spotify.com/track/0rHVd8h0cFwgLgPFem6S60,66
,Wake Me Up,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD,81
,Night Fever - 2009 Remastered Version,https://open.spotify.com/track/0ZFJpY6hELA21Y5d5YmdlR,13
,The Greatest,https://open.spotify.com/track/2rEp7goMDKcacAgJCGBeEC,1
,Seve - Radio Edit,https://open.spotify.com/track/6UqRGwjwYL0stXbaodTxwo,66
,Aquellos Ojos Verdes,https://open.spotify.com/track/3XLQO9lETu2RwKaRMYZh55,0
,Style,https://open.spotify.com/track/4HRcQ151h3D8lZFvDMgObi,34
,Los Angeles - Slinko Remix,https://open.spotify.com/track/6b947Y1cjZBXqTDcqcIB0u,21
,Everybody Eats When They Come to My House,https://open.spotify.com/track/0Fanzg4vt4ZAa6b8dXNYJM,25
,Tiny Dancer,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO,79
1225924949,The Tracks Of My Tears,https://open.spotify.com/track/6QyQmdvQ1ywNccYa0pwLNQ,62
1225924949,Crimson and Clover - Single Version,https://open.spotify.com/track/1vXuYPpkLjn1v06E2EsWQY,56
1225924949,Wouldn't It Be Nice - Stereo Mix,https://open.spotify.com/track/2Gy7qnDwt8Z3MNxqat4CsK,71
1225924949,Good Vibrations - Remastered,https://open.spotify.com/track/5t9KYe0Fhd5cW6UYT4qP8f,70
1225924949,God Only Knows - Remastered,https://open.spotify.com/track/6iGU74CwXuT4XVepjc9Emf,67
1225924949,I Got You Babe,https://open.spotify.com/track/4SGBuq37Ol4HJr7pQqFMKa,59
1225924949,Do You Believe in Magic?,https://open.spotify.com/track/1udKn1oNKYQSQ9OmiIWCMu,64
1225924949,You Really Got Me - Mono Mix,https://open.spotify.com/track/29SyMC0plk6qw8NMF7lfRL,69
1225924949,I Want To Hold Your Hand - Remastered 2015,https://open.spotify.com/track/4pbG9SUmWIvsROVLF0zF9s,74
1225924949,Cosmic Love,https://open.spotify.com/track/0CSTvWUps1YmpQoXXay9ol,55
1225924949,Dog Days Are Over,https://open.spotify.com/track/1YLJVmuzeM2YSUkCCaTNUB,67
1225924949,You've Got The Love,https://open.spotify.com/track/6u9RqxALwkjJ1ukB1y8vuP,59
1225924949,Shake It Out,https://open.spotify.com/track/4lY95OMGb9WxP6IYut64ir,61
1225924949,Moderation,https://open.spotify.com/track/6V0PPYLaQ5fCAPftwIgpuN,60
1225924949,Hunger,https://open.spotify.com/track/6Ju28M6P8Y8sLjBgWjyUUD,65
1225924949,"No Light, No Light",https://open.spotify.com/track/5nkYDYUSb1bvLJ4nP8CnQ1,49
1225924949,Lover To Lover,https://open.spotify.com/track/1LsZVVQxkbmL9izqfy1RRK,42
1225924949,Spectrum (Say My Name) - Calvin Harris Remix,https://open.spotify.com/track/1c478uMN61yF2JOXXEtsdw,50
1225924949,Sweet Nothing (feat. Florence Welch),https://open.spotify.com/track/24LS4lQShWyixJ0ZrJXfJ5,68
1225924949,Higher Love,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,86
1225924949,Fiction (feat. Tom Odell),https://open.spotify.com/track/3vRvuatWmKcHhxbv6choLR,55
1225924949,Stay (feat. Maty Noyes),https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja,61
1225924949,Carry Me (feat. Julia Michaels),https://open.spotify.com/track/3FZEv9JddkjHNFiMVxJYpS,63
1225924949,Never Let You Go (feat. John Newman),https://open.spotify.com/track/6sonAwZ8ruHZVzdAwDYsfk,61
1225924949,Kids in Love (feat. The Night Game),https://open.spotify.com/track/5nmHl233yo8XJvaNfdKAWU,60
1225924949,Happy Now,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,81
1225924949,Born To Be Yours,https://open.spotify.com/track/0WVAQaxrT0wsGEG4BCVSn2,66
1225924949,It Ain't Me,https://open.spotify.com/track/6mDTcLsheIzu5tvaF25kl4,10
1225924949,Sexual Healing - Kygo Remix,https://open.spotify.com/track/7s1upm7yr7ZjrzXMwHawtG,67
1225924949,First Time,https://open.spotify.com/track/2KHGTpNTXeD9Z9GjaKTwAV,56
1225924949,Here for You,https://open.spotify.com/track/7vqUr6K2Js9Paq4kdNSOm6,63
1225924949,Younger - Kygo Remix,https://open.spotify.com/track/7vHshinTU8161w69EPbabY,65
1225924949,Electric Feel (Kygo Remix),https://open.spotify.com/track/0toJeVTW2hHX9qYVmdOpBs,56
1225924949,Shine (Kygo Remix),https://open.spotify.com/track/5FyxzFb5qOTtl9fCMFT20D,48
1225924949,Serious (feat. Matt Corby),https://open.spotify.com/track/18YIDJGWXocUPFbAzTaq8g,53
1225924949,Mis Sentimientos,https://open.spotify.com/track/2LyHAsMcpW0Dm17rWYa79p,56
1225924949,El Listón De Tu Pelo,https://open.spotify.com/track/1edYOjAnWd9uaINxu1eiNU,36
1225924949,Cómo Te Voy A Olvidar,https://open.spotify.com/track/6ltYnjVswCQtRdxmRjCG35,59
1225924949,17 Años,https://open.spotify.com/track/6kxSPqgsM0PpwfNosV1Etm,47
1225924949,My Eyes,https://open.spotify.com/track/34WAdNQOUeGjgFOZshew1e,48
1225924949,Ho Hey,https://open.spotify.com/track/0W4Kpfp1w2xkY3PrV714B7,67
1225924949,Ophelia,https://open.spotify.com/track/3d8y0t70g7hw2FOWl9Z4Fm,66
1225924949,Sleep On The Floor,https://open.spotify.com/track/5MMZJtHOiH1RmQSSe3DJdg,64
1225924949,Gloria,https://open.spotify.com/track/2AoyIsLRZQ0UhedzzhnbKz,64
1225924949,Stubborn Love,https://open.spotify.com/track/3ekNuTF3UpOvIZCfiejpnC,62
1225924949,Cleopatra,https://open.spotify.com/track/2ToW7zhGCrVrLU4fiKj9U1,61
1225924949,Nobody Knows,https://open.spotify.com/track/7A0FGrZsLgOUmeNtMTnt4z,60
1225924949,Flowers in Your Hair,https://open.spotify.com/track/3Hvg5tRKsQlX25wYwgMF9p,60
1225924949,Angela,https://open.spotify.com/track/5bodDpPolC3xlame0SVcDY,59
1225924949,Gale Song,https://open.spotify.com/track/31xsM9IYq8B2EWfiJUzyXW,51
1225924949,In The Light,https://open.spotify.com/track/0Ulxa4or5zsSFIJc7rEao0,48
1225924949,Long Way From Home,https://open.spotify.com/track/6C6xqMptwc0qjFo1KzCzX3,47
1225924949,Patience,https://open.spotify.com/track/5ONbCAFFnAJ0YGClEeddcU,48
1225924949,White Lie,https://open.spotify.com/track/0omH6Dbw21O4Hw46cTbMBF,50
1225924949,Classy Girls,https://open.spotify.com/track/0zRfhiZqKj9emeUabPLxYE,40
1225924949,Submarines,https://open.spotify.com/track/5rNiFt4r0JmzUkf4w249vV,41
1225924949,Dead Sea,https://open.spotify.com/track/5E62p9OYWf6Za5eZbXE13N,43
1225924949,Slow It Down,https://open.spotify.com/track/2as6N3Og00iprGFDPvS0Cg,42
1225924949,Big Parade,https://open.spotify.com/track/6aohTvd7OMN21nHLCoP2At,40
1225924949,Charlie Boy,https://open.spotify.com/track/2pLz4FSQhM4pu204Igujo0,39
1225924949,Flapper Girl,https://open.spotify.com/track/1hwaUW2DyfhIag9HlZiSIq,39
1225924949,This Must Be The Place (Naïve Melody),https://open.spotify.com/track/2w8SyefEoVKstTWBVIRGcO,49
1225924949,For Fra,https://open.spotify.com/track/0pwxBUYql49UEbPpSBjO3k,47
1225924949,Bewitched,https://open.spotify.com/track/2hoL3NX92my3YjUD18pPvI,22
1225924949,They Can't Take That Away From Me - Remastered,https://open.spotify.com/track/3sw9N831jyhpzmdWFmad7n,20
1225924949,I Get A Kick Out Of You - Remastered,https://open.spotify.com/track/2jIekqt2TMYY7htdJn51La,24
1225924949,In The Wee Small Hours Of The Morning,https://open.spotify.com/track/3MhAfXmsBcuiIqi1LBpfI0,18
1225924949,You Make Me Feel So Young,https://open.spotify.com/track/6N1amIkGGddramWRDrP3Nm,30
1225924949,I've Got You Under My Skin,https://open.spotify.com/track/24BvSvtc0lxeS7zMyIhGDJ,26
1225924949,Witchcraft,https://open.spotify.com/track/3BLEj1oNWAHf7qyAYCL8nv,22
1225924949,Come Dance With Me,https://open.spotify.com/track/0QcUcD4MQhflDF4jrHlxRs,21
1225924949,Luck Be A Lady,https://open.spotify.com/track/7hOvtODIWcnkHp9dThy6lb,23
1225924949,The Way You Look Tonight,https://open.spotify.com/track/2VNazQ7xXeC0o3p27nSti0,28
1225924949,Fly Me To The Moon - Remastered,https://open.spotify.com/track/3HQHJY0AIqQmfDo9tt1Al0,30
1225924949,Strangers In The Night,https://open.spotify.com/track/1LyKei9FIhQjc0cBKs8CCk,23
1225924949,Somethin' Stupid,https://open.spotify.com/track/6ExgLf5lc4XRiRwFYenQzP,27
1225924949,My Way,https://open.spotify.com/track/4izDedDFKz5nhL6re6d4U4,26
1225924949,Wave,https://open.spotify.com/track/47Y9Qi47cKmO2rNnfqkrZQ,18
1225924949,It Had To Be You,https://open.spotify.com/track/6Wnkd3oXP5YkG9OEHQchuk,21
1225924949,"Theme From New York, New York - Remastered 2008",https://open.spotify.com/track/5hjXF13XHZ5d1lgF3YqyED,25
1225924949,Dream A Little Dream Of Me - Single Version,https://open.spotify.com/track/78MI7mu1LV1k4IA2HzKmHe,66
1225924949,Ain't That A Kick In The Head,https://open.spotify.com/track/7fQ3PYTYdu208fQ3JEm2U7,56
1225924949,Beyond the Sea,https://open.spotify.com/track/3KzgdYUlqV6TOG7JCmx2Wg,59
1225924949,You're Nobody 'Til Somebody Loves You - Remastered/1997,https://open.spotify.com/track/4WUcNkpoNSKoe5MUuyzrfC,52
1225924949,Volare (Nel Blu Di Pinto Di Blu) - Remastered,https://open.spotify.com/track/5OkKOkdVTKFrYi6GWXkMzR,60
1225924949,Everybody Loves Somebody,https://open.spotify.com/track/5I9sHwLDX28tLtzVgKLtpr,51
1225924949,Unforgettable,https://open.spotify.com/track/6E4ISjP5DDYR6LZ6CYxfmz,46
1225924949,L-O-V-E,https://open.spotify.com/track/4QxDOjgpYtQDxxbWPuEJOy,62
1225924949,Smile,https://open.spotify.com/track/1oDCK7PW72XEZ1pE5rh87A,58
1225924949,When I Fall In Love - Remastered,https://open.spotify.com/track/0JlHhicC1HetuYgujLD9hO,56
1225924949,La vie en rose - Single Version,https://open.spotify.com/track/1UH4viviUjZnS9aWgPGrk0,67
1225924949,The Very Thought Of You,https://open.spotify.com/track/0BVNdffyN675auioqP6Y81,28
1225924949,Cheek To Cheek,https://open.spotify.com/track/33jt3kYWjQzqn3xyYQ5ZEh,62
1225924949,Call Me Irresponsible - Remastered Album Version,https://open.spotify.com/track/0oeM1wuV8lRBJQg3Emvg9c,34
1225924949,A Kiss To Build A Dream On - Single Version,https://open.spotify.com/track/55qmtyvnYHkLsnEZGzrj8C,58
1225924949,At Last,https://open.spotify.com/track/4Hhv2vrOTy89HFRcjU3QOx,71
1225924949,"Moon River (From ""Breakfast at Tiffany's"")",https://open.spotify.com/track/24AIahNHzBxm9S12peXbnG,59
1225924949,A Sunday Kind Of Love,https://open.spotify.com/track/0zGLlXbHlrAyBN1x6sY0rb,58
1225924949,If You Go Away,https://open.spotify.com/track/5YEBDtfU1CkrYUCJtjRmaa,46
1225924949,I Love You for Sentimental Reasons,https://open.spotify.com/track/4cpVvTd9p8dJ5QZYumyUQm,40
1225924949,Happy Days Are Here Again,https://open.spotify.com/track/5kb8hqeLEXspWJZ0LrJPqE,36
1225924949,I'll Never Stop Loving You,https://open.spotify.com/track/5bRYZ3KF8CL7KZJbttJy41,42
1225924949,Over The Rainbow,https://open.spotify.com/track/3lc9MRqwgm96bJYXCCiMNF,32
1225924949,(They Long To Be) Close To You,https://open.spotify.com/track/3PP9n2LaJwOWB7l7FErmWt,44
1225924949,"Moonriver (From ""Breakfast at Tiffany's"")",https://open.spotify.com/track/7GrO1Q7pNAORe8IQhO7hC1,21
1225924949,Moon River (From Breakfast at Tiffany's) [Remastered],https://open.spotify.com/track/1XwAKjAZ1xDZOcuyZoqce4,52
